id,library_index,status,family,preinsert_task_rank,seated_task_rank,preinsert_compatible,seated_compatible,required_aperture_m,quality,seated_pcb_clearance_m,preinsert_pcb_clearance_m,collision_free_insertion_travel_m,remaining_to_seat_at_collision_m,limiting_gripper_component,T_P_E_00,T_P_E_01,T_P_E_02,T_P_E_03,T_P_E_10,T_P_E_11,T_P_E_12,T_P_E_13,T_P_E_20,T_P_E_21,T_P_E_22,T_P_E_23,T_P_E_30,T_P_E_31,T_P_E_32,T_P_E_33
g_0ba8769ce3e2ba5e,4500,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.003568699598,0.614671960512,-0.10151564855,-0.06151564855,0.0,0.04,body,0.966900629026,0.0,0.255153235504,0.000200218722,0.0,1.0,0.0,0.005036946416,-0.255153235504,0.0,0.966900629026,0.006507304094,0.0,0.0,0.0,1.0
g_85a539795e157932,4501,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.003568699598,0.614524988063,-0.10151564855,-0.06151564855,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.035331978649,0.0,1.0,0.0,0.005036946416,0.003793197679,0.0,0.9999928058,0.006182938015,0.0,0.0,0.0,1.0
g_5f7d0e0386491338,4502,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.003568699598,0.614243648227,-0.10151564855,-0.06151564855,0.0,0.04,body,0.9999928058,0.0,-0.003793197679,0.000200218722,0.0,1.0,0.0,0.005036946416,0.003793197679,0.0,0.9999928058,0.006507304094,0.0,0.0,0.0,1.0
g_b7dfd233ebce2198,4503,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.003568699598,0.61414166537,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.864122574585,0.0,0.503281408452,0.000200218722,0.0,1.0,0.0,0.005036946416,-0.503281408452,0.0,-0.864122574585,0.006507304094,0.0,0.0,0.0,1.0
g_d868b1734eb406a9,4504,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.003568699598,0.61402728553,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.867915772264,0.0,-0.496711397348,0.035799100059,0.0,1.0,0.0,0.005036946416,0.496711397348,0.0,-0.867915772264,0.006357556796,0.0,0.0,0.0,1.0
g_cfccd965a4910c74,4505,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.003174999714,0.613777424512,-0.096145883938,-0.056145883938,0.0,0.04,body,-0.257300020554,0.0,0.966331568057,0.034496870121,0.966331568057,0.0,0.257300020554,0.004037663152,0.0,1.0,0.0,0.00622414279,0.0,0.0,0.0,1.0
g_af3a4f786edca627,4506,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.002539999962,0.613509432571,-0.189994585621,-0.149994585621,0.0,0.04,body,-0.705994138222,0.0,0.708217676139,0.03528792753,0.708217676139,0.0,0.705994138222,0.006358578922,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_6b33f74410faab09,4507,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.003568699598,0.613298529773,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.964937125424,0.0,0.262481130709,0.000200218722,0.0,1.0,0.0,0.005036946416,-0.262481130709,0.0,-0.964937125424,0.006507304094,0.0,0.0,0.0,1.0
g_1ee2a3b55c34e66b,4508,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.003568699598,0.613186969083,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.966900629026,0.0,-0.255153235504,0.035799100059,0.0,1.0,0.0,0.005036946416,0.255153235504,0.0,-0.966900629026,0.006357556796,0.0,0.0,0.0,1.0
g_6b9908e6f94e8d70,4509,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.003568699598,0.61279461999,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.9999928058,0.0,0.003793197679,0.000200218722,0.0,1.0,0.0,0.005036946416,-0.003793197679,0.0,-0.9999928058,0.006507304094,0.0,0.0,0.0,1.0
g_4844e8d93e5fd10e,4510,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.003568699598,0.612619563142,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.9999928058,0.0,0.003793197679,0.035799100059,0.0,1.0,0.0,0.005036946416,-0.003793197679,0.0,-0.9999928058,0.006357556796,0.0,0.0,0.0,1.0
g_4f2cbc682bab06cb,4511,rejected_preinsert_pcb_collision,close_z_approach_+y,,,False,False,0.002539999962,0.610859022002,-0.220437991194,-0.180437991194,0.0,0.04,body,-0.86681047272,0.0,-0.498637748654,0.000358840668,-0.498637748654,0.0,0.86681047272,0.005993689099,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_aa3d42982ee612a5,4512,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.003174999714,0.610797009979,-0.149346294748,-0.109346294748,0.0,0.04,body,-0.498637748654,0.0,0.86681047272,0.034496870121,0.86681047272,0.0,0.498637748654,0.004037663152,0.0,1.0,0.0,0.00622414279,0.0,0.0,0.0,1.0
g_ecaaccbb58968c55,4513,phase1_preinsert_only_candidate,close_z_approach_-x,511,,True,False,0.002539999962,0.610712889246,-0.022055706956,0.017944293044,0.017444293044,0.022555706956,right_lower_finger,0.705994138222,0.0,-0.708217676139,0.000676532303,-0.708217676139,0.0,-0.705994138222,0.009691202152,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_3f6401a4918d51cb,4514,rejected_preinsert_pcb_collision,close_z_approach_-x,,,False,False,0.003174999714,0.609933164943,-0.096849406187,-0.056849406187,0.0,0.04,body,-0.260337429835,0.0,-0.965517696693,0.001396241336,-0.965517696693,0.0,0.260337429835,0.004020157147,0.0,1.0,0.0,0.00622414279,0.0,0.0,0.0,1.0
g_4024a315cf52cca1,4515,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.003568699598,0.609354133602,-0.10151564855,-0.06151564855,0.0,0.04,body,0.966900629026,0.0,0.255153235504,0.035331978649,0.0,1.0,0.0,0.005036946416,-0.255153235504,0.0,0.966900629026,0.006182938015,0.0,0.0,0.0,1.0
g_b143e96d86fbaefc,4516,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.003568699598,0.608938641224,-0.10151564855,-0.06151564855,0.0,0.04,body,0.964937125424,0.0,-0.262481130709,0.000200218722,0.0,1.0,0.0,0.005036946416,0.262481130709,0.0,0.964937125424,0.006507304094,0.0,0.0,0.0,1.0
g_020fad34648df4b6,4517,rejected_preinsert_pcb_collision,close_z_approach_-x,,,False,False,0.003174999714,0.608852325519,-0.150434235318,-0.110434235318,0.0,0.04,body,-0.501361015315,0.0,-0.86523819398,0.001978071185,-0.86523819398,0.0,0.501361015315,0.003533194642,0.0,1.0,0.0,0.00622414279,0.0,0.0,0.0,1.0
g_41f4542a33f2d400,4518,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.003174999714,0.60834293363,-0.192494970174,-0.152494970174,0.0,0.04,body,-0.705994138222,0.0,0.708217676139,0.035613880361,0.708217676139,0.0,0.705994138222,0.003858194369,0.0,1.0,0.0,0.00622414279,0.0,0.0,0.0,1.0
g_26b7907180f57051,4519,rejected_preinsert_pcb_collision,close_z_approach_+y,,,False,False,0.003174999714,0.608322407498,-0.192693389117,-0.152693389117,0.0,0.04,body,-0.708217676139,0.0,-0.705994138222,0.000495514576,-0.705994138222,0.0,0.708217676139,0.004100940645,0.0,1.0,0.0,0.00622414279,0.0,0.0,0.0,1.0
g_c71f09857ddd64f1,4520,rejected_preinsert_pcb_collision,close_z_approach_-x,,,False,False,0.003174999714,0.607888753604,-0.149866489315,-0.109866489315,0.0,0.04,body,-0.501361015315,0.0,-0.86523819398,0.000495514576,-0.86523819398,0.0,0.501361015315,0.004100940645,0.0,1.0,0.0,0.00622414279,0.0,0.0,0.0,1.0
g_3dd00b43de602e74,4521,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.003568699598,0.607692051251,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.966900629026,0.0,-0.255153235504,0.000200218722,0.0,1.0,0.0,0.005036946416,0.255153235504,0.0,-0.966900629026,0.006507304094,0.0,0.0,0.0,1.0
g_51f6bcb6d3a053ea,4522,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.003568699598,0.607465428947,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.964937125424,0.0,0.262481130709,0.035799100059,0.0,1.0,0.0,0.005036946416,-0.262481130709,0.0,-0.964937125424,0.006357556796,0.0,0.0,0.0,1.0
g_2ae9bd33f4d7faa7,4523,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.003568699598,0.604714725711,-0.10151564855,-0.06151564855,0.0,0.04,body,0.867915772264,0.0,0.496711397348,0.035331978649,0.0,1.0,0.0,0.005036946416,-0.496711397348,0.0,0.867915772264,0.006182938015,0.0,0.0,0.0,1.0
g_90b84757400465f4,4524,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.003568699598,0.604269979234,-0.10151564855,-0.06151564855,0.0,0.04,body,0.864122574585,0.0,-0.503281408452,0.000200218722,0.0,1.0,0.0,0.005036946416,0.503281408452,0.0,0.864122574585,0.006507304094,0.0,0.0,0.0,1.0
g_4a7c7a334fc3c127,4525,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.003174999714,0.603816352164,-0.096325352721,-0.056325352721,0.0,0.04,body,-0.257300020554,0.0,0.966331568057,0.035613880361,0.966331568057,0.0,0.257300020554,0.003858194369,0.0,1.0,0.0,0.00622414279,0.0,0.0,0.0,1.0
g_7c482bff519cdf21,4526,phase1_preinsert_only_candidate,close_z_approach_-x,281,,True,False,0.002539999962,0.60379696537,-0.014914806439,0.025085193561,0.024585193561,0.015414806439,right_lower_finger,0.498637748654,0.0,-0.86681047272,0.000676532303,-0.86681047272,0.0,-0.498637748654,0.009691202152,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_d764f341149aaa4e,4527,rejected_preinsert_pcb_collision,close_z_approach_+x,,,False,False,0.003174999714,0.603763545265,-0.149525763531,-0.109525763531,0.0,0.04,body,-0.498637748654,0.0,0.86681047272,0.035613880361,0.86681047272,0.0,0.498637748654,0.003858194369,0.0,1.0,0.0,0.00622414279,0.0,0.0,0.0,1.0
g_1891066942322b08,4528,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.003568699598,0.603236861722,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.867915772264,0.0,-0.496711397348,0.000200218722,0.0,1.0,0.0,0.005036946416,0.496711397348,0.0,-0.867915772264,0.006507304094,0.0,0.0,0.0,1.0
g_4acf6802ea14fe54,4529,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.003568699598,0.603099800825,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.864122574585,0.0,0.503281408452,0.035331978649,0.0,1.0,0.0,0.005036946416,-0.503281408452,0.0,-0.864122574585,0.006182938015,0.0,0.0,0.0,1.0
g_610b754ce81b259c,4530,phase1_preinsert_only_candidate,close_z_approach_+x,287,,True,False,0.002539999962,0.602726902805,-0.015028240014,0.024971759986,0.024471759986,0.015528240014,left_upper_finger,0.501361015315,0.0,0.86523819398,0.035674034694,0.86523819398,0.0,-0.501361015315,0.009673261839,0.0,1.0,0.0,0.006541642666,0.0,0.0,0.0,1.0
g_03fc3c22a5bb6964,4531,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.003568699598,0.600999516561,-0.10151564855,-0.06151564855,0.0,0.04,body,0.70978388992,0.0,0.704419498318,0.035331978649,0.0,1.0,0.0,0.005036946416,-0.704419498318,0.0,0.70978388992,0.006182938015,0.0,0.0,0.0,1.0
g_b35fb8dd405c9eb1,4532,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.003568699598,0.600555823857,-0.10151564855,-0.06151564855,0.0,0.04,body,0.704419498318,0.0,-0.70978388992,0.000200218722,0.0,1.0,0.0,0.005036946416,0.70978388992,0.0,0.704419498318,0.006507304094,0.0,0.0,0.0,1.0
g_eb6c301da6ad3080,4533,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.003568699598,0.599806584058,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.70978388992,0.0,-0.704419498318,0.000200218722,0.0,1.0,0.0,0.005036946416,0.704419498318,0.0,-0.70978388992,0.006507304094,0.0,0.0,0.0,1.0
g_b18aa98969684bc8,4534,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.003568699598,0.59979663426,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.704419498318,0.0,0.70978388992,0.035331978649,0.0,1.0,0.0,0.005036946416,-0.70978388992,0.0,-0.704419498318,0.006182938015,0.0,0.0,0.0,1.0
g_661ec7bd1f2ba7fa,4535,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.003568699598,0.598461691517,-0.10151564855,-0.06151564855,0.0,0.04,body,0.503281408452,0.0,0.864122574585,0.035331978649,0.0,1.0,0.0,0.005036946416,-0.864122574585,0.0,0.503281408452,0.006182938015,0.0,0.0,0.0,1.0
g_03aacb3b9ce139d3,4536,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.003568699598,0.598049288644,-0.10151564855,-0.06151564855,0.0,0.04,body,0.496711397348,0.0,-0.867915772264,0.000200218722,0.0,1.0,0.0,0.005036946416,0.867915772264,0.0,0.496711397348,0.006507304094,0.0,0.0,0.0,1.0
g_2702d78b6866fea4,4537,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.003568699598,0.597752826243,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.496711397348,0.0,0.867915772264,0.035331978649,0.0,1.0,0.0,0.005036946416,-0.867915772264,0.0,-0.496711397348,0.006182938015,0.0,0.0,0.0,1.0
g_560c595fc2ba7c4d,4538,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.003568699598,0.597634986011,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.503281408452,0.0,-0.864122574585,0.000200218722,0.0,1.0,0.0,0.005036946416,0.864122574585,0.0,-0.503281408452,0.006507304094,0.0,0.0,0.0,1.0
g_a462e44680aead6b,4539,rejected_preinsert_pcb_collision,close_z_approach_-x,,,False,False,0.003174999714,0.597560880454,-0.097589637739,-0.057589637739,0.0,0.04,body,-0.260337429835,0.0,-0.965517696693,0.000261114669,-0.965517696693,0.0,0.260337429835,0.003279925595,0.0,1.0,0.0,0.00622414279,0.0,0.0,0.0,1.0
g_4797dd689da45190,4540,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.003568699598,0.597173661223,-0.10151564855,-0.06151564855,0.0,0.04,body,0.262481130709,0.0,0.964937125424,0.035331978649,0.0,1.0,0.0,0.005036946416,-0.964937125424,0.0,0.262481130709,0.006182938015,0.0,0.0,0.0,1.0
g_cf10eef545b1ba24,4541,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.003568699598,0.59710765891,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.255153235504,0.0,0.966900629026,0.035331978649,0.0,1.0,0.0,0.005036946416,-0.966900629026,0.0,-0.255153235504,0.006182938015,0.0,0.0,0.0,1.0
g_4c7a5a3af505abcb,4542,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.003568699598,0.596870058401,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.262481130709,0.0,-0.964937125424,0.000200218722,0.0,1.0,0.0,0.005036946416,0.964937125424,0.0,-0.262481130709,0.006507304094,0.0,0.0,0.0,1.0
g_2a2248145f2d975f,4543,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.003568699598,0.596798410024,-0.10151564855,-0.06151564855,0.0,0.04,body,0.255153235504,0.0,-0.966900629026,0.000200218722,0.0,1.0,0.0,0.005036946416,0.966900629026,0.0,0.255153235504,0.006507304094,0.0,0.0,0.0,1.0
g_1843a9fa08aeb967,4544,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.003568699598,0.596661984181,-0.10151564855,-0.06151564855,0.0,0.04,body,0.003793197679,0.0,0.9999928058,0.035331978649,0.0,1.0,0.0,0.005036946416,-0.9999928058,0.0,0.003793197679,0.006182938015,0.0,0.0,0.0,1.0
g_06d44149067c11ee,4545,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.003568699598,0.596363755956,-0.10151564855,-0.06151564855,0.0,0.04,body,-0.003793197679,0.0,-0.9999928058,0.000200218722,0.0,1.0,0.0,0.005036946416,0.9999928058,0.0,-0.003793197679,0.006507304094,0.0,0.0,0.0,1.0
g_24b64267c87056c8,4546,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.005218783442,0.587401561595,-0.097886821265,-0.057886821265,0.0,0.04,body,0.003500525113,0.0,0.999993873143,0.000784199105,-0.156442077812,0.987686983,0.000547632777,0.008295334504,-0.987680931584,-0.156443036316,0.003457423088,0.006767073227,0.0,0.0,0.0,1.0
g_02f10795a1b54ad5,4547,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.005218783442,0.587118989773,-0.10381192901,-0.06381192901,0.0,0.04,body,0.262198706968,0.0,0.965013905633,0.000784199105,-0.150969705485,0.987686983,0.041019161836,0.008295334504,-0.953131673008,-0.156443036316,0.258970249832,0.006767073227,0.0,0.0,0.0,1.0
g_962a6820e71f3118,4548,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.005218783442,0.586515125453,-0.091956202783,-0.051956202783,0.0,0.04,body,-0.255436211743,0.0,0.966825910767,0.000784199105,-0.15125318107,0.987686983,-0.03996121655,0.008295334504,-0.954921366892,-0.156443036316,-0.252291021325,0.006767073227,0.0,0.0,0.0,1.0
g_281daa31fcb92131,4549,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.005218783442,0.586025953849,-0.109327741861,-0.069327741861,0.0,0.04,body,0.503028480246,0.0,0.864269835214,0.000784199105,-0.135208997217,0.987686983,0.078695302803,0.008295334504,-0.853628066041,-0.156443036316,0.496834682018,0.006767073227,0.0,0.0,0.0,1.0
g_b86d76c0dbdd1e35,4550,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.005218783442,0.585052313953,-0.114058360502,-0.074058360502,0.0,0.04,body,0.70957769389,0.0,0.704627203799,0.000784199105,-0.110234019233,0.987686983,0.111008488934,0.008295334504,-0.69595111706,-0.156443036316,0.700840651682,0.006767073227,0.0,0.0,0.0,1.0
g_bbeab25bbec5b9d1,4551,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.005218783442,0.584820360472,-0.086424234025,-0.046424234025,0.0,0.04,body,-0.496965392897,0.0,0.867770360328,0.000784199105,-0.135756629995,0.987686983,-0.077746775009,0.008295334504,-0.857085489129,-0.156443036316,-0.490846249566,0.006767073227,0.0,0.0,0.0,1.0
g_34d96ee5aa46b9a9,4552,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.005218783442,0.584264422035,-0.117681544143,-0.077681544143,0.0,0.04,body,0.867770360328,0.0,0.496965392897,0.000784199105,-0.077746775009,0.987686983,0.135756629995,0.008295334504,-0.490846249566,-0.156443036316,0.857085489129,0.006767073227,0.0,0.0,0.0,1.0
g_5ab5adbe9ac94784,4553,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.005218783442,0.583715971627,-0.119950359234,-0.079950359234,0.0,0.04,body,0.966825910767,0.0,0.255436211743,0.000784199105,-0.03996121655,0.987686983,0.15125318107,0.008295334504,-0.252291021325,-0.156443036316,0.954921366892,0.006767073227,0.0,0.0,0.0,1.0
g_57f5e1ec04a27eca,4554,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.005218783442,0.583373663548,-0.120710067954,-0.080710067954,0.0,0.04,body,0.999993873143,0.0,-0.003500525113,0.000784199105,0.000547632777,0.987686983,0.156442077812,0.008295334504,0.003457423088,-0.156443036316,0.987680931584,0.006767073227,0.0,0.0,0.0,1.0
g_3e4d7147c0a59b30,4555,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.005216210485,0.583372718496,-0.120708797316,-0.080708797316,0.0,0.04,body,0.999993873143,0.0,-0.003500525113,0.022065959729,0.000547632777,0.987686983,0.156442077812,0.008296605142,0.003457423088,-0.156443036316,0.987680931584,0.006783318573,0.0,0.0,0.0,1.0
g_299c8410e3828ab9,4556,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.005218783442,0.583327150715,-0.081668031592,-0.041668031592,0.0,0.04,body,-0.704627203799,0.0,0.70957769389,0.000784199105,-0.111008488934,0.987686983,-0.110234019233,0.008295334504,-0.700840651682,-0.156443036316,-0.69595111706,0.006767073227,0.0,0.0,0.0,1.0
g_3fc60d814d5bdc22,4557,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.005218783442,0.58213725596,-0.078011740943,-0.038011740943,0.0,0.04,body,-0.864269835214,0.0,0.503028480246,0.000784199105,-0.078695302803,0.987686983,-0.135208997217,0.008295334504,-0.496834682018,-0.156443036316,-0.853628066041,0.006767073227,0.0,0.0,0.0,1.0
g_d8c271d41215b463,4558,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.005216210485,0.581558240568,-0.119907630216,-0.079907630216,0.0,0.04,body,0.965013905633,0.0,-0.262198706968,0.022065959729,0.041019161836,0.987686983,0.150969705485,0.008296605142,0.258970249832,-0.156443036316,0.953131673008,0.006783318573,0.0,0.0,0.0,1.0
g_004324dadd2e639e,4559,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.005218783442,0.581331765568,-0.075704390113,-0.035704390113,0.0,0.04,body,-0.965013905633,0.0,0.262198706968,0.000784199105,-0.041019161836,0.987686983,-0.150969705485,0.008295334504,-0.258970249832,-0.156443036316,-0.953131673008,0.006767073227,0.0,0.0,0.0,1.0
g_65308b0921d3ff4e,4560,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.005154669302,0.581200034157,-0.098257332876,-0.058257332876,0.0,0.04,body,0.003793197679,0.0,0.9999928058,0.009378942501,0.0,1.0,0.0,0.00829526209,-0.9999928058,0.0,0.003793197679,0.007174380025,0.0,0.0,0.0,1.0
g_255a0f687f62ea66,4561,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.005154669302,0.580994738602,-0.098257332876,-0.058257332876,0.0,0.04,body,0.262481130709,0.0,0.964937125424,0.009378942501,0.0,1.0,0.0,0.00829526209,-0.964937125424,0.0,0.262481130709,0.007174380025,0.0,0.0,0.0,1.0
g_dc70049e52432f01,4562,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.005218783442,0.580965572378,-0.074903225515,-0.034903225515,0.0,0.04,body,-0.999993873143,0.0,0.003500525113,0.000784199105,-0.000547632777,0.987686983,-0.156442077812,0.008295334504,-0.003457423088,-0.156443036316,-0.987680931584,0.006767073227,0.0,0.0,0.0,1.0
g_eeb885a1ff260b8c,4563,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.005216210485,0.580893004369,-0.074901954877,-0.034901954877,0.0,0.04,body,-0.999993873143,0.0,0.003500525113,0.022065959729,-0.000547632777,0.987686983,-0.156442077812,0.008296605142,-0.003457423088,-0.156443036316,-0.987680931584,0.006783318573,0.0,0.0,0.0,1.0
g_ed46899b14c9e724,4564,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.005154669302,0.580702651572,-0.098257332876,-0.058257332876,0.0,0.04,body,0.867915772264,0.0,0.496711397348,0.009378942501,0.0,1.0,0.0,0.00829526209,-0.496711397348,0.0,0.867915772264,0.007174380025,0.0,0.0,0.0,1.0
g_e97a48bb9b915635,4565,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.005154669302,0.580537438945,-0.098257332876,-0.058257332876,0.0,0.04,body,-0.255153235504,0.0,0.966900629026,0.009378942501,0.0,1.0,0.0,0.00829526209,-0.966900629026,0.0,-0.255153235504,0.007174380025,0.0,0.0,0.0,1.0
g_c9ed212f0ca60f90,4566,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.005154669302,0.580531171599,-0.098257332876,-0.058257332876,0.0,0.04,body,0.503281408452,0.0,0.864122574585,0.009378942501,0.0,1.0,0.0,0.00829526209,-0.864122574585,0.0,0.503281408452,0.007174380025,0.0,0.0,0.0,1.0
g_7eaece55d21bde80,4567,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.005154669302,0.580396607331,-0.098257332876,-0.058257332876,0.0,0.04,body,0.70978388992,0.0,0.704419498318,0.009378942501,0.0,1.0,0.0,0.00829526209,-0.704419498318,0.0,0.70978388992,0.007174380025,0.0,0.0,0.0,1.0
g_7f8910b3557b7192,4568,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.005216210485,0.580327675631,-0.119949088596,-0.079949088596,0.0,0.04,body,0.966825910767,0.0,0.255436211743,0.022065959729,-0.03996121655,0.987686983,0.15125318107,0.008296605142,-0.252291021325,-0.156443036316,0.954921366892,0.006783318573,0.0,0.0,0.0,1.0
g_3adc3296de6c338e,4569,rejected_preinsert_pcb_collision,close_y_approach_+z,,,False,False,0.005216210485,0.580165121048,-0.117600184993,-0.077600184993,0.0,0.04,body,0.864269835214,0.0,-0.503028480246,0.022065959729,0.078695302803,0.987686983,0.135208997217,0.008296605142,0.496834682018,-0.156443036316,0.853628066041,0.006783318573,0.0,0.0,0.0,1.0
g_481d87e645196881,4570,rejected_preinsert_pcb_collision,close_y_approach_+x,,,False,False,0.005154669302,0.579408146415,-0.098257332876,-0.058257332876,0.0,0.04,body,-0.496711397348,0.0,0.867915772264,0.009378942501,0.0,1.0,0.0,0.00829526209,-0.867915772264,0.0,-0.496711397348,0.007174380025,0.0,0.0,0.0,1.0
g_0139fc7094f50678,4571,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.005216210485,0.57928829873,-0.113943706799,-0.073943706799,0.0,0.04,body,0.704627203799,0.0,-0.70957769389,0.022065959729,0.111008488934,0.987686983,0.110234019233,0.008296605142,0.700840651682,-0.156443036316,0.69595111706,0.006783318573,0.0,0.0,0.0,1.0
g_2c978e5b00a5f7d7,4572,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.005216210485,0.57927060659,-0.097725201566,-0.057725201566,0.0,0.04,body,-0.003500525113,0.0,-0.999993873143,0.022065959729,0.156442077812,0.987686983,-0.000547632777,0.008296605142,0.987680931584,-0.156443036316,-0.003457423088,0.006783318573,0.0,0.0,0.0,1.0
g_82a3627d3555ef5c,4573,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.005216210485,0.579265779178,-0.103655730642,-0.063655730642,0.0,0.04,body,0.255436211743,0.0,-0.966825910767,0.022065959729,0.15125318107,0.987686983,0.03996121655,0.008296605142,0.954921366892,-0.156443036316,0.252291021325,0.006783318573,0.0,0.0,0.0,1.0
g_5cd237e43baae8b6,4574,rejected_preinsert_pcb_collision,close_y_approach_-z,,,False,False,0.005216210485,0.579221189256,-0.075661575073,-0.035661575073,0.0,0.04,body,-0.966825910767,0.0,-0.255436211743,0.022065959729,0.03996121655,0.987686983,-0.15125318107,0.008296605142,0.252291021325,-0.156443036316,-0.954921366892,0.006783318573,0.0,0.0,0.0,1.0
g_d4f546c8ea67443a,4575,rejected_preinsert_pcb_collision,close_y_approach_-x,,,False,False,0.005216210485,0.578987527604,-0.109187518839,-0.069187518839,0.0,0.04,body,0.496965392897,0.0,-0.867770360328,0.022065959729,0.135756629995,0.987686983,0.077746775009,0.008296605142,0.857085489129,-0.156443036316,0.490846249566,0.006783318573,0.0,0.0,0.0,1.0
